category,cost,clicks,leads,orders,revenue
influencer,0.0602,0,0,0,0.0
social,0.7299,35,0,0,0.0
jkl,0.0015,0,0,0,0.0
search,0.0087,0,0,0,0.0
social,0.0123,0,0,0,0.0
jkl,0.0084,0,0,0,0.0
social,0.0009,0,0,0,0.0
influencer,0.0039,0,0,0,0.0
jkl,0.3226,1,0,0,0.0
search,0.4827,48,1,0,0.0
influencer,0.3899,6,0,0,0.0
influencer,0.0019,0,0,0,0.0
social,7.3203,232,6,2,220.0879
jkl,0.03,0,0,0,0.0
influencer,195.5395,1440,34,734,35856.2831
influencer,16.8185,165,4,63,2214.2764
search,0.0521,7,0,0,0.0
social,0.0099,2,0,0,0.0
jkl,0.0182,2,0,4,112.1739
influencer,5.9342,31,0,2,46.8961
search,0.1377,7,0,0,0.0
social,9.3858,660,16,7,360.7537
search,1078.73,175,1,0,0.0
jkl,2.3474,14,0,12,520.483
social,6.3236,50,1,4,109.8751
search,0.8496,8,0,0,0.0
jkl,1.311,28,0,0,0.0
social,2.7824,46,1,1,227.3332
influencer,12.3568,92,2,51,1912.8514
jkl,0.0014,0,0,0,0.0
search,0.2368,7,0,0,0.0
jkl,0.1985,3,0,0,0.0
influencer,15.0651,510,13,69,4573.1891
jkl,0.0997,1,0,0,0.0
influencer,0.2359,9,0,0,0.0
search,0.1713,4,0,0,0.0
influencer,0.2866,7,0,0,0.0
jkl,0.0015,0,0,0,0.0
social,8.3222,261,6,0,0.0
social,2.44,35,0,2,145.9882
influencer,0.6886,5,0,0,0.0
influencer,2.9339,97,2,0,0.0
social,0.0001,0,0,0,0.0
influencer,5.9351,74,1,49,2475.4591
search,1.1622,15,0,0,0.0
social,2.401,42,0,9,289.4186
jkl,0.0586,0,0,0,0.0
social,0.294,1,0,0,0.0
influencer,0.2912,0,0,0,0.0
influencer,0.0015,0,0,0,0.0
social,0.0039,1,0,0,0.0
jkl,6.5394,69,1,31,1546.8511
jkl,0.0376,0,0,0,0.0
social,0.1702,13,0,0,0.0
jkl,0.9393,24,0,1,36.7843
search,0.0988,7,0,0,0.0
search,0.2465,6,0,0,0.0
influencer,2.2272,33,0,0,0.0
social,4.789,53,1,6,200.6309
social,0.2134,7,0,2,618.2761
search,0.4015,23,0,0,0.0
search,0.192,2,0,1,34.9689
influencer,0.2247,1,0,0,0.0
influencer,7.3836,108,2,17,1116.7727
social,3.9372,127,3,1,17.9145
search,3.1431,13,0,1,67.5589
social,13.9739,175,4,20,1601.7396
search,1.8722,19,0,4,149.4479
influencer,0.1096,1,0,3,46.7711
social,38.7431,2997,76,32,1763.9143
search,0.3558,6,0,0,0.0
jkl,0.0026,1,0,0,0.0
social,13.3236,164,3,18,1883.4195
social,308692.0,11990,397,60,341880.0
social,0.4454,0,0,0,0.0
jkl,0.0167,0,0,0,0.0
social,0.3881,16,0,4,603.5839
influencer,3.0733,111,2,1,236.4494
influencer,0.0071,0,0,0,0.0
social,0.0006,0,0,0,0.0
social,4.5533,209,5,0,0.0
social,7.4969,58,1,8,462.9323
,0.0032,0,0,0,0.0
search,4.2116,28,0,3,394.6194
jkl,0.0057,1,0,0,0.0
social,25.9813,1408,36,26,2804.4303
social,3.0045,131,3,8,2821.5268
jkl,0.001,0,0,0,0.0
social,2.0548,94,2,0,0.0
social,0.0164,1,0,0,0.0
jkl,0.575,7,0,0,0.0
influencer,0.0076,0,0,0,0.0
jkl,0.004,0,0,0,0.0
jkl,0.0164,0,0,0,0.0
jkl,0.009,0,0,0,0.0
influencer,0.0219,0,0,0,0.0
jkl,0.4516,11,0,1,63.8757
search,0.1645,3,0,0,0.0
social,3.0836,147,3,0,0.0
influencer,0.0537,0,0,0,0.0
influencer,0.167,0,0,0,0.0
influencer,215.537,5266,142,1640,80426.6584
jkl,0.072,0,0,0,0.0
influencer,4.0616,71,1,17,1246.8847
jkl,0.2915,12,0,0,0.0
social,6.3952,55,1,5,568.1968
search,1.0771,74,1,0,0.0
influencer,0.0093,0,0,0,0.0
search,0.2152,1,0,0,0.0
jkl,0.0019,0,0,0,0.0
social,0.0002,0,0,0,0.0
influencer,0.1039,0,0,0,0.0
influencer,1.934,21,0,3,29.1038
search,18.5802,138,3,38,1994.4796
social,0.6429,57,1,0,0.0
search,0.5535,6,0,0,0.0
search,0.0465,0,0,0,0.0
social,4.0879,46,1,9,766.4039
search,0.0107,0,0,0,0.0
jkl,0.0072,0,0,0,0.0
jkl,0.4421,1,0,0,0.0
search,54.6992,359,8,89,3065.5893
social,0.0017,0,0,0,0.0
influencer,0.016,0,0,0,0.0
social,313.7359,2073,47,751,39049.7937
influencer,0.7494,12,0,2,616.0964
,0.0008,0,0,0,0.0
search,0.0887,1,0,0,0.0
influencer,0.0506,0,0,0,0.0
social,3.1377,219,5,2,20.1699
social,94564.2,2408,93,15,81825.0
search,0.1686,15,0,0,0.0
search,0.044,2,0,0,0.0
jkl,0.0008,0,0,0,0.0
jkl,0.0587,4,0,0,0.0
jkl,0.0035,0,0,0,0.0
social,10.2029,150,4,13,476.8202
jkl,0.0054,0,0,0,0.0
jkl,0.0319,0,0,0,0.0
social,21.5047,185,4,17,932.481
influencer,4.6563,162,3,0,0.0
social,9.3481,81,2,13,572.4542
influencer,0.0016,0,0,0,0.0
social,0.0224,0,0,0,0.0
search,0.0129,0,0,0,0.0
jkl,0.0047,0,0,0,0.0
social,0.0021,0,0,0,0.0
social,5.8981,63,1,5,202.2049
influencer,0.8008,56,1,0,0.0
social,0.1584,9,0,0,0.0
search,1.4685,13,0,2,43.4929
social,0.0027,0,0,0,0.0
social,5.033,41,0,3,109.8944
influencer,299.9221,7020,179,2387,132863.0182
jkl,0.0167,0,0,0,0.0
social,20.1963,208,4,43,3303.435
jkl,0.382,7,0,0,0.0
jkl,0.0106,0,0,0,0.0
influencer,9.9578,232,5,1,73.9774
influencer,0.0096,0,0,0,0.0
search,9.4076,57,1,61,3336.5857
social,2.0228,22,0,2,112.7987
influencer,0.0102,0,0,0,0.0
influencer,0.002,0,0,0,0.0
jkl,0.1007,3,0,0,0.0
social,57.5478,567,13,401,20015.8636
social,0.2219,2,0,0,0.0
search,0.1184,2,0,0,0.0
influencer,5.4888,48,1,7,246.8712
jkl,0.4296,10,0,0,0.0
influencer,0.3842,0,0,0,0.0
influencer,23.1563,393,9,162,9949.3432
jkl,0.0562,0,0,0,0.0
jkl,0.1142,0,0,0,0.0
influencer,5.356,217,5,51,2993.6005
social,0.0002,0,0,0,0.0
social,0.0008,0,0,0,0.0
social,0.0071,0,0,0,0.0
social,7.248,94,2,2,234.9062
search,0.5106,4,0,1,49.2644
influencer,6.2983,96,2,1,384.6698
social,0.2972,3,0,0,0.0
jkl,0.0025,0,0,0,0.0
jkl,2.8086,31,0,9,365.735
search,9444.12,907,18,2,15962.0
search,0.2875,41,1,0,0.0
influencer,0.489,6,0,0,0.0
social,6.481,291,7,3,189.9482
search,22.8326,202,5,57,3244.2238
influencer,4.1819,86,2,1,16.7004
social,0.0019,0,0,0,0.0
search,0.0149,0,0,0,0.0
social,0.4493,40,0,0,0.0
influencer,1.2109,66,1,10,1222.7943
jkl,0.0109,0,0,0,0.0
search,0.213,8,0,0,0.0
influencer,0.1835,0,0,0,0.0
influencer,0.0027,0,0,0,0.0
jkl,0.0095,0,0,0,0.0
search,0.2576,5,0,0,0.0
search,0.8606,28,0,1,30.7113
jkl,0.008,0,0,0,0.0
jkl,0.0259,0,0,0,0.0
jkl,1.8812,61,1,0,0.0
influencer,0.076,0,0,0,0.0
search,0.602,14,0,1,28.8217
social,17.5068,120,3,32,2311.9728
search,0.106,4,0,0,0.0
search,1.0537,67,1,0,0.0
jkl,0.0286,0,0,0,0.0
search,12.9997,49,1,47,2724.1522
influencer,0.0613,0,0,0,0.0
search,0.1399,6,0,0,0.0
influencer,0.1525,0,0,0,0.0
search,0.0878,4,0,0,0.0
influencer,0.6783,15,0,2,50.967
search,0.0941,7,0,0,0.0
jkl,0.7904,3,0,0,0.0
influencer,0.5499,5,0,0,0.0
social,85.426,5634,152,72,4437.7681
jkl,0.0228,0,0,0,0.0
jkl,0.0986,0,0,0,0.0
search,0.7266,6,0,0,0.0
social,2.52,154,4,0,0.0
jkl,0.192,5,0,0,0.0
search,1.1254,50,1,1,757.4941
influencer,0.0004,0,0,0,0.0
social,37.5937,213,5,284,11641.8648
social,3.04,40,0,6,98.7154
search,0.1347,12,0,0,0.0
search,0.1489,2,0,1,12.7724
search,0.1553,0,0,0,0.0
social,6.6038,68,1,20,1531.6306
search,1.6687,13,0,2,145.0375
jkl,0.006,0,0,0,0.0
jkl,0.0261,0,0,0,0.0
search,0.3876,4,0,2,54.4172
influencer,0.0152,0,0,0,0.0
search,0.3322,11,0,0,0.0
social,0.4294,5,0,1,5.5267
search,0.0425,0,0,0,0.0
influencer,0.0441,0,0,0,0.0
search,0.0224,0,0,0,0.0
social,7.705,426,10,4,162.9462
jkl,0.0013,0,0,0,0.0
social,1.3794,22,0,3,226.453
jkl,0.9745,21,0,3,109.3429
influencer,0.1665,1,0,0,0.0
influencer,0.0021,0,0,0,0.0
influencer,0.0048,0,0,0,0.0
influencer,3.6121,99,2,0,0.0
social,0.0111,0,0,0,0.0
influencer,36.5408,332,8,290,9916.6833
search,74.7667,410,10,121,6710.2429
jkl,0.0074,0,0,0,0.0
jkl,0.0026,0,0,0,0.0
influencer,0.4876,3,0,0,0.0
influencer,14.4199,439,10,57,3881.8661
social,0.014,0,0,0,0.0
social,4.7049,53,1,13,763.9671
jkl,0.014,0,0,0,0.0
jkl,0.024,1,0,0,0.0
influencer,0.2571,14,0,0,0.0
social,2.326,33,0,8,1324.5352
search,1.199,34,0,3,85.1002
jkl,0.0299,0,0,0,0.0
jkl,0.0024,0,0,0,0.0
influencer,0.0475,0,0,0,0.0
search,39.9834,306,7,93,3354.9045
influencer,377.3068,10256,267,2809,127235.3687
jkl,0.1025,6,0,0,0.0
search,0.0202,1,0,0,0.0
social,0.8604,61,1,0,0.0
jkl,2.2518,32,0,29,1384.3516
jkl,0.2495,2,0,0,0.0
influencer,0.1223,1,0,0,0.0
social,2.6637,158,3,1,6.6609
social,170.7056,1111,27,426,20278.673
social,3.808,26,0,2,65.9412
social,0.7887,24,0,0,0.0
jkl,0.0007,0,0,0,0.0
social,0.8716,5,0,0,0.0
search,0.0015,1,0,0,0.0
jkl,0.0038,0,0,0,0.0
search,0.1773,9,0,0,0.0
social,0.2441,0,0,0,0.0
jkl,0.0782,0,0,0,0.0
influencer,0.2678,2,0,0,0.0
social,0.0225,0,0,0,0.0
jkl,0.0109,0,0,0,0.0
social,7.1651,89,2,17,1026.252
influencer,2.0397,57,1,0,0.0
influencer,0.0021,0,0,0,0.0
social,0.0194,1,0,0,0.0
social,20.4072,197,4,14,834.2814
search,0.0017,1,0,0,0.0
jkl,0.0019,0,0,0,0.0
search,0.2564,23,0,0,0.0
social,12.5518,158,4,15,874.1807
jkl,0.0552,0,0,0,0.0
influencer,0.0019,0,0,0,0.0
influencer,0.0679,0,0,0,0.0
jkl,0.009,0,0,0,0.0
social,19.4254,142,3,10,280.1123
influencer,12.2763,38,1,56,2394.4319
social,1.4061,74,1,5,142.8873
jkl,2.7666,83,2,0,0.0
influencer,0.0317,0,0,0,0.0
influencer,0.6375,17,0,0,0.0
influencer,0.203,4,0,0,0.0
social,0.0277,0,0,0,0.0
jkl,0.015,0,0,0,0.0
search,4.46,46,1,18,605.0187
jkl,0.0406,0,0,0,0.0
social,12.3332,707,16,1,136.5586
social,2.8831,81,2,2,683.9971
influencer,0.2066,2,0,0,0.0
social,201.7758,1090,26,536,31751.8672
social,5.1107,36,0,3,259.2645
social,80.0387,368,8,382,20661.5274
influencer,1.9975,24,0,0,0.0
social,0.5847,9,0,14,339.4011
jkl,1.255,8,0,0,0.0
,0.0016,0,0,0,0.0
search,0.2773,2,0,7,111.9227
influencer,5.2816,88,2,2,340.0232
social,30.2482,1416,37,21,2898.3476
influencer,1.7225,19,0,1,300.7363
jkl,0.0006,0,0,0,0.0
search,0.3129,11,0,0,0.0
social,0.3567,10,0,0,0.0
social,35.3542,1894,47,40,4429.6564
influencer,1.6325,54,1,0,0.0
search,0.1964,1,0,2,122.6228
search,1.0,7,0,0,0.0
influencer,38.5261,1109,28,32,1157.5745
search,0.0252,0,0,0,0.0
social,298.372,1389,32,550,26513.1695
social,124.5157,656,15,392,21051.0333
influencer,0.701,15,0,1,29.6333
social,0.007,0,0,0,0.0
jkl,0.209,2,0,1,16.3062
influencer,0.004,0,0,0,0.0
social,2.6525,23,0,3,140.9921
social,0.1917,9,0,0,0.0
search,0.1546,10,0,0,0.0
influencer,18.9018,765,19,67,3184.4064
social,4.3815,70,1,25,1087.475
social,0.4088,6,0,12,434.0165
social,38890.3,5406,186,14,83734.0
jkl,0.0055,0,0,0,0.0
influencer,37.2505,932,24,261,10981.5601
influencer,6.6304,28,0,29,993.0805
social,0.1392,1,0,0,0.0
social,1.6608,81,1,0,0.0
jkl,0.2216,0,0,0,0.0
influencer,0.695,59,1,0,0.0
,0.0112,0,0,0,0.0
jkl,0.075,1,0,0,0.0
social,0.4829,2,0,0,0.0
social,6.2312,296,7,2,142.6912
search,435770.0,28810,732,96,253440.0
search,0.4426,18,0,0,0.0
search,1.0942,8,0,0,0.0
influencer,0.2751,8,0,0,0.0
jkl,0.0052,0,0,0,0.0
jkl,3.9767,193,5,5,699.61
search,2.4948,100,2,1,645.6102
jkl,33.2776,631,15,161,9369.8564
social,336.111,2042,47,754,45839.9536
search,0.2721,12,0,0,0.0
influencer,23.658,683,15,7,401.1217
social,1.0389,69,1,0,0.0
social,1.1525,91,2,0,0.0
social,0.0006,0,0,0,0.0
search,30645.4,1810,65,7,59045.0
influencer,0.0168,0,0,0,0.0
influencer,0.1875,2,0,0,0.0
jkl,0.0101,0,0,0,0.0
social,56874.2,28796,88,12,59772.0
influencer,1.875,18,0,1,24.8168
search,19.9491,138,3,97,3597.6913
jkl,0.0486,0,0,0,0.0
search,0.1892,6,0,0,0.0
social,306.834,1497,36,741,42919.4024
search,0.002,0,0,0,0.0
,0.02,0,0,0,0.0
jkl,0.1466,2,0,0,0.0
social,0.0016,0,0,0,0.0
jkl,0.1649,6,0,0,0.0
search,0.1852,13,0,0,0.0
jkl,0.0471,0,0,0,0.0
social,7.9791,102,2,10,506.4673
jkl,10.0831,329,8,24,906.7753
social,0.0404,0,0,0,0.0
,0.0056,0,0,0,0.0
influencer,15.9797,443,10,6,220.1912
social,0.0179,0,0,0,0.0
social,0.3767,1,0,0,0.0
social,0.0009,0,0,0,0.0
jkl,0.264,2,0,0,0.0
influencer,0.0184,0,0,0,0.0
search,2.3917,80,2,0,0.0
jkl,0.0033,0,0,0,0.0
influencer,1.6318,29,0,0,0.0
jkl,2.4818,8,0,12,226.9603
influencer,0.0238,0,0,0,0.0
search,0.0513,3,0,0,0.0
jkl,0.0738,0,0,0,0.0
social,3.1887,188,5,5,100.5725
influencer,0.0004,0,0,0,0.0
social,0.1349,8,0,0,0.0
search,0.0024,0,0,0,0.0
,0.0006,0,0,0,0.0
social,1.3132,39,1,0,0.0
jkl,7.1073,243,6,1,96.0759
search,0.4604,4,0,3,89.8165
social,0.3271,49,1,0,0.0
social,0.0138,0,0,0,0.0
search,0.6917,26,0,0,0.0
influencer,0.013,0,0,0,0.0
influencer,5.2236,113,2,1,248.883
influencer,0.5483,34,0,0,0.0
influencer,0.0003,0,0,0,0.0
jkl,0.3765,8,0,0,0.0
search,0.0101,1,0,0,0.0
influencer,155.9026,892,21,618,24109.9652
social,31.9834,220,5,243,11212.4671
social,2.5281,169,4,2,116.3445
jkl,0.0552,0,0,0,0.0
search,0.0137,1,0,0,0.0
social,0.4988,28,0,0,0.0
influencer,33.6581,323,7,238,12491.1865
search,0.5298,27,0,0,0.0
jkl,0.0089,2,0,0,0.0
influencer,0.0004,0,0,0,0.0
social,0.0384,2,0,0,0.0
social,0.2532,30,0,0,0.0
jkl,0.0662,1,0,0,0.0
jkl,0.0102,0,0,0,0.0
jkl,0.0903,0,0,0,0.0
social,0.123,4,0,0,0.0
influencer,4.0708,80,1,27,751.3085
social,121.656,859,22,601,28413.7761
social,0.0012,0,0,0,0.0
influencer,0.0707,1,0,0,0.0
search,6.6785,811,21,2,210.1683
social,0.0074,0,0,0,0.0
jkl,0.0173,0,0,0,0.0
influencer,11.7855,371,9,46,2778.5749
social,0.6518,39,1,0,0.0
influencer,35.6804,352,8,259,14885.4681
search,42.3415,221,5,146,6038.6063
search,0.0019,0,0,0,0.0
jkl,0.1077,5,0,0,0.0
influencer,1.5976,42,0,7,602.5326
social,5.7544,31,0,5,518.5531
influencer,5.2037,44,1,9,511.2403
social,19.948,90,2,39,1350.8627
social,3.4109,241,6,1,32.6951
jkl,0.0036,0,0,0,0.0
social,97.3928,1082,29,511,26785.4804
search,0.4528,3,0,0,0.0
jkl,4.3192,58,1,31,1395.1049
social,4.488,138,3,18,983.4908
jkl,0.0485,0,0,0,0.0
social,2.8885,34,0,8,154.0046
social,0.0076,0,0,0,0.0
jkl,0.1162,0,0,0,0.0
influencer,0.0569,5,0,0,0.0
influencer,0.0517,0,0,0,0.0
influencer,18.2831,567,14,7,772.1119
social,0.1782,16,0,2,142.6825
influencer,0.0666,0,0,0,0.0
jkl,1.0548,5,0,0,0.0
jkl,0.4682,6,0,10,344.1287
jkl,0.0124,0,0,0,0.0
influencer,0.1275,0,0,0,0.0
social,0.2154,0,0,0,0.0
jkl,0.4497,9,0,0,0.0
social,1.7178,141,3,0,0.0
social,2.1282,21,0,0,0.0
influencer,0.0697,0,0,0,0.0
search,1.2887,50,1,1,8.466
jkl,1.1607,25,0,0,0.0
jkl,1.3567,3,0,8,801.2722
search,0.8485,17,0,0,0.0
search,15.9764,163,4,128,6688.4377
jkl,0.0366,0,0,0,0.0
jkl,6.3967,95,2,39,1923.4001
influencer,6.9396,45,1,30,1519.8481
jkl,0.0402,0,0,0,0.0
jkl,0.0106,1,0,0,0.0
social,2.7595,167,4,1,25.1429
influencer,33.7212,825,19,262,13331.4914
social,3.872,54,1,4,247.0025
search,0.2964,10,0,0,0.0
search,0.0539,0,0,0,0.0
social,3.4759,20,0,3,253.3434
jkl,0.0804,2,0,0,0.0
influencer,1.9373,95,2,5,1058.9828
jkl,1.2957,24,0,0,0.0
search,0.0329,2,0,0,0.0
social,3.2466,28,0,0,0.0
jkl,0.3972,4,0,0,0.0
influencer,0.8736,12,0,0,0.0
influencer,156.2737,1111,27,956,41413.9002
social,14.7639,169,4,39,1408.1703
jkl,0.0006,0,0,0,0.0
social,0.5751,15,0,1,7.4459
search,0.2738,11,0,0,0.0
influencer,0.8465,3,0,0,0.0
jkl,0.0155,0,0,0,0.0
search,0.007,0,0,0,0.0
social,0.3493,16,0,0,0.0
search,0.4422,7,0,0,0.0
search,0.0205,1,0,0,0.0
jkl,0.2898,6,0,1,48.5544
influencer,0.0056,0,0,0,0.0
social,7.7819,53,1,2,119.6342
social,3.3205,203,5,1,137.7336
jkl,0.0376,0,0,0,0.0
influencer,0.0314,0,0,0,0.0
social,0.4214,30,0,0,0.0
jkl,0.013,0,0,0,0.0
influencer,0.0694,0,0,0,0.0
search,0.0018,0,0,0,0.0
search,0.2588,6,0,2,199.8443
social,0.2798,10,0,0,0.0
influencer,13919.1,2996,19,3,14466.0
social,0.6795,58,1,0,0.0
influencer,0.2512,9,0,0,0.0
jkl,0.0043,0,0,0,0.0
influencer,0.5316,42,1,5,326.2602
influencer,1.2048,8,0,1,79.3074
jkl,0.0147,0,0,0,0.0
jkl,0.2267,1,0,0,0.0
influencer,0.028,0,0,0,0.0
search,0.0693,8,0,0,0.0
jkl,0.037,0,0,0,0.0
search,2.2639,40,0,5,156.6315
social,2.1829,20,0,3,718.5606
social,0.0708,1,0,0,0.0
social,2.7122,41,1,5,215.3218
search,9.2737,98,2,56,3271.8832
social,0.0924,1,0,1,31.6959
search,7.9513,49,1,30,576.9186
influencer,0.4109,5,0,0,0.0
jkl,3.8773,71,1,43,1602.88
search,0.1686,7,0,0,0.0
jkl,0.0008,0,0,0,0.0
search,0.0887,4,0,0,0.0
jkl,0.5308,3,0,0,0.0
influencer,0.0542,0,0,0,0.0
social,32.2127,2669,63,35,2238.1227
social,0.017,0,0,0,0.0
jkl,0.8504,5,0,3,90.0233
search,34.0362,169,4,85,6230.8027
social,0.2818,11,0,0,0.0
jkl,0.025,0,0,0,0.0
search,22542.0,2392,48,6,13152.0
social,0.1927,4,0,0,0.0
influencer,187.7456,1900,43,1025,40033.3878
influencer,6.8132,163,3,4,300.9331
influencer,376.8738,9588,232,2985,145953.0614
influencer,0.065,0,0,0,0.0
jkl,0.0103,0,0,0,0.0
influencer,12.0695,402,10,25,2396.3218
social,0.7012,7,0,0,0.0
social,5.5912,309,8,1,399.932
influencer,302.4739,2364,62,1214,54314.1585
search,21.8438,135,3,80,4401.9635
social,3.2469,151,3,0,0.0
search,0.0835,4,0,0,0.0
influencer,0.0114,0,0,0,0.0
influencer,3.8663,83,1,1,58.7089
jkl,0.0359,1,0,0,0.0
jkl,31.9066,689,18,279,13034.3589
jkl,0.0066,0,0,0,0.0
search,0.7203,9,0,2,381.6381
search,1.0442,10,0,2,159.5523
social,3.7021,165,4,1,80.9067
influencer,340.9117,9161,213,2447,116329.6106
jkl,20.283,234,5,195,11317.3754
jkl,0.1604,1,0,5,280.3567
search,5.003,54,1,6,377.6665
search,0.1173,2,0,0,0.0
social,0.0398,0,0,0,0.0
influencer,0.1126,7,0,0,0.0
influencer,0.0094,0,0,0,0.0
influencer,0.0003,0,0,0,0.0
influencer,2.7086,40,0,2,142.3551
influencer,166.2193,12868,295,150,11347.201
search,0.3199,5,0,0,0.0
social,42.24,440,10,320,21775.423
social,0.1529,6,0,0,0.0
jkl,0.0013,0,0,0,0.0
social,1.6467,7,0,3,141.5311
social,0.0273,2,0,0,0.0
social,2.7181,201,5,0,0.0
social,1.9026,54,1,2,43.4683
jkl,0.0769,0,0,0,0.0
jkl,0.0006,0,0,0,0.0
social,3.2666,149,4,0,0.0
social,1.161,42,0,0,0.0
social,125.2563,840,19,349,19475.7601
jkl,6.5266,85,2,67,3554.0255
jkl,0.0025,0,0,0,0.0
social,2.5234,184,4,0,0.0
jkl,0.017,0,0,0,0.0
jkl,0.0088,0,0,0,0.0
social,24.8835,981,26,20,1601.9306
,0.008,0,0,0,0.0
jkl,0.1604,2,0,1,3.766
jkl,0.0035,0,0,0,0.0
search,21.8763,254,6,107,8936.3601
influencer,0.0036,0,0,0,0.0
social,4.8022,108,2,17,1318.4221
social,35.5588,2570,59,35,2382.0965
,0.004,0,0,0,0.0
social,3.5894,257,5,3,394.3527
search,14.4934,83,1,34,3057.0433
social,0.1526,16,0,0,0.0
search,0.2352,14,0,0,0.0
social,4.8828,47,1,12,323.3997
jkl,0.6214,15,0,0,0.0
influencer,0.3071,1,0,0,0.0
influencer,14.4412,154,3,57,3320.1255
jkl,0.2872,6,0,0,0.0
social,2.6023,195,5,0,0.0
influencer,0.0201,0,0,0,0.0
social,12.3744,192,4,44,2143.3442
social,0.0001,0,0,0,0.0
jkl,0.0096,2,0,0,0.0
search,1.0547,10,0,5,721.6514
search,10.6508,618,15,13,1373.2509
influencer,0.0043,0,0,0,0.0
influencer,29.8908,772,17,26,905.8048
search,0.1647,4,0,1,12.1374
social,0.3507,5,0,0,0.0
influencer,1.6352,28,0,3,234.4115
influencer,6.8059,66,1,26,3054.8283
search,0.3911,24,0,2,64.345
social,0.0042,0,0,0,0.0
jkl,0.0339,0,0,0,0.0
influencer,0.9769,46,1,8,649.8068
social,1.5317,6,0,6,186.3022
search,0.2868,0,0,0,0.0
social,25.1322,1613,41,18,1985.1195
search,1.0094,6,0,0,0.0
social,0.0,0,0,0,0.0
search,0.0442,5,0,0,0.0
social,0.5515,3,0,0,0.0
influencer,0.0031,0,0,0,0.0
jkl,0.0031,0,0,0,0.0
jkl,8.1203,440,10,13,885.8236
search,18.2512,691,16,6,1118.2582
jkl,0.6039,14,0,0,0.0
social,3.4021,177,4,1,189.8929
jkl,0.0088,0,0,0,0.0
influencer,0.5925,8,0,1,38.9591
influencer,238.033,2530,59,1072,52671.5362
search,0.0591,3,0,0,0.0
social,84.2726,720,16,537,23722.172
social,142.1156,620,14,317,15664.3975
search,0.8941,57,1,0,0.0
influencer,0.016,0,0,0,0.0
search,0.0774,0,0,0,0.0
influencer,0.2873,0,0,0,0.0
jkl,2.4184,12,0,8,203.3071
social,0.0478,0,0,0,0.0
jkl,0.0511,0,0,0,0.0
influencer,0.0723,1,0,0,0.0
jkl,0.1185,1,0,0,0.0
social,7.3901,41,0,12,292.4957
search,8.24,143,3,65,2650.0636
social,1.5183,127,3,0,0.0
search,0.9547,15,0,3,32.271
jkl,7.2697,282,7,5,482.0716
influencer,0.0067,0,0,0,0.0
social,0.0192,0,0,0,0.0
social,0.0057,2,0,0,0.0
search,1.2133,19,0,4,121.1846
influencer,0.4775,3,0,0,0.0
search,0.591,18,0,0,0.0
search,0.005,0,0,0,0.0
search,7.1803,169,4,1,10.0332
search,0.0335,0,0,0,0.0
social,1.7612,103,2,0,0.0
social,1.4369,113,2,0,0.0
jkl,0.0076,0,0,0,0.0
social,47.8089,436,10,368,14982.8119
jkl,9.2767,110,2,88,4977.2149
social,0.0114,0,0,0,0.0
social,0.0638,0,0,0,0.0
influencer,5.0765,99,2,4,317.8807
social,1.5448,30,0,9,219.0742
search,0.1427,1,0,0,0.0
influencer,0.0199,0,0,0,0.0
influencer,0.0372,0,0,0,0.0
social,0.2638,2,0,0,0.0
social,0.2857,1,0,0,0.0
search,10.104,67,1,17,950.3901
search,8.4694,55,1,67,2551.5605
social,338.358,1657,39,705,39268.4984
social,0.9235,57,1,0,0.0
influencer,2.6398,86,1,2,141.2879
jkl,0.6201,2,0,0,0.0
jkl,6.0226,228,5,10,1160.8372
jkl,0.0212,0,0,0,0.0
social,5.9255,47,1,6,412.9259
social,0.2396,0,0,0,0.0
social,263.0381,1551,35,741,35298.1241
social,11.8649,514,12,9,504.3752
social,0.5242,7,0,0,0.0
jkl,0.0203,0,0,0,0.0
search,0.2954,1,0,0,0.0
social,135.7462,762,19,543,26688.8175
social,0.9435,72,1,1,40.5724
jkl,0.6021,13,0,0,0.0
search,1.7844,83,1,0,0.0
social,0.1967,12,0,0,0.0
social,17.9954,1202,27,18,1204.9818
social,6.4677,95,2,11,1041.6214
social,1.0674,18,0,2,161.1467
influencer,6.8843,84,2,11,392.5332
social,5.8276,73,1,4,119.8937
search,2.4497,23,0,1,47.5904
social,7.3234,284,6,5,95.9673
jkl,0.2068,3,0,0,0.0
influencer,6.2867,91,2,2,106.1402
social,0.0012,0,0,0,0.0
influencer,0.0155,0,0,0,0.0
search,0.4428,16,0,0,0.0
social,0.0,0,0,0,0.0
social,43.7451,482,12,398,18342.5546
social,0.0047,1,0,0,0.0
social,0.0021,0,0,0,0.0
social,8.9646,423,9,2,78.9755
influencer,8.2577,166,3,31,1450.4869
social,0.0358,0,0,0,0.0
jkl,0.2855,9,0,1,14.1276
,0.0008,0,0,0,0.0
jkl,1.86,10,0,3,61.069
search,0.339,5,0,0,0.0
influencer,0.0997,0,0,0,0.0
influencer,0.1354,0,0,0,0.0
social,0.2501,11,0,0,0.0
influencer,0.2711,0,0,0,0.0
jkl,0.9236,18,0,0,0.0
social,5.1117,56,1,12,977.8518
influencer,0.1192,0,0,0,0.0
search,190469.0,10809,359,47,365378.0
social,0.8143,51,1,0,0.0
jkl,0.0066,0,0,0,0.0
social,5.6958,313,7,1,226.5199
influencer,352.1595,9309,219,3191,153708.5158
social,2.5747,69,1,4,74.9258
jkl,0.0308,0,0,0,0.0
jkl,0.1118,0,0,1,415.5299
