category,cost,clicks,leads,orders,revenue
jkl,0.0078,0,0,0,0.0
social,0.1535,3,0,0,0.0
search,0.8495,13,0,0,0.0
influencer,0.6033,2,0,0,0.0
jkl,0.1899,1,0,0,0.0
social,2.9379,27,0,7,69.8843
,0.0062,0,0,0,0.0
search,0.2788,25,0,0,0.0
influencer,0.1825,6,0,0,0.0
jkl,0.0064,0,0,0,0.0
social,0.6175,58,1,0,0.0
,0.0048,0,0,0,0.0
search,1.0042,42,1,0,0.0
influencer,0.4522,6,0,0,0.0
jkl,0.0574,0,0,0,0.0
social,2.1597,125,3,1,126.4489
,0.0244,0,0,0,0.0
social,0.0021,0,0,0,0.0
social,0.0,0,0,0,0.0
social,0.0,0,0,0,0.0
jkl,0.0053,0,0,0,0.0
search,15.3143,81,1,13,517.389
influencer,19.4617,97,2,38,906.2266
social,149.3396,968,21,395,20498.6557
,0.0034,0,0,0,0.0
search,0.0641,0,0,0,0.0
influencer,0.003,0,0,0,0.0
social,0.4057,0,0,0,0.0
search,0.7523,4,0,0,0.0
influencer,0.4604,8,0,1,12.7809
jkl,0.0015,0,0,0,0.0
social,7.5332,117,3,15,1676.0538
search,31.5484,193,4,50,2532.171
influencer,266.3517,6336,145,1952,101238.6266
jkl,15.7699,247,5,70,3191.464
social,142.1156,620,15,317,15664.3975
search,0.0878,4,0,0,0.0
influencer,0.4274,7,0,1,35.6222
jkl,0.049,3,0,1,20.9423
social,0.1662,2,0,0,0.0
search,1.9441,31,0,3,145.6809
influencer,11.1789,371,8,56,2989.7161
jkl,1.1333,9,0,0,0.0
social,5.3695,33,0,7,988.2185
jkl,0.0142,0,0,0,0.0
search,31.4268,163,4,59,3247.5349
influencer,36.8413,824,19,249,12425.9609
jkl,1.5735,6,0,2,48.3949
social,212.6374,1175,30,546,27207.3667
,0.0008,0,0,0,0.0
search,0.0834,1,0,0,0.0
influencer,0.0446,0,0,0,0.0
jkl,0.0013,0,0,0,0.0
social,0.4891,10,0,2,213.9491
jkl,0.002,0,0,0,0.0
search,2.0574,10,0,1,70.2734
influencer,0.8977,46,1,4,240.4941
jkl,0.106,4,0,3,473.0961
social,10.8478,132,3,15,502.3345
search,0.3111,0,0,1,45.4402
influencer,0.147,0,0,1,48.8476
jkl,0.0059,0,0,0,0.0
social,0.7722,0,0,0,0.0
social,0.001,0,0,0,0.0
search,0.0098,0,0,0,0.0
influencer,0.0036,0,0,0,0.0
jkl,0.0026,0,0,0,0.0
social,0.0375,0,0,0,0.0
social,91.0932,532,12,311,15508.7837
social,0.1293,2,0,0,0.0
social,4.0585,46,1,3,160.3473
search,9.3153,29,0,15,720.5934
influencer,11.5348,120,3,23,1719.5063
jkl,0.1037,7,0,4,67.2311
social,18.9343,83,2,22,905.0407
search,0.0244,0,0,0,0.0
influencer,0.0183,0,0,0,0.0
social,0.0256,1,0,0,0.0
search,0.3981,1,0,0,0.0
influencer,0.3768,1,0,0,0.0
jkl,0.0202,0,0,0,0.0
social,0.8139,0,0,0,0.0
jkl,0.0094,0,0,0,0.0
search,55.1415,267,6,127,6615.9252
influencer,230.8798,2071,53,949,39512.8358
jkl,6.2138,85,1,107,3324.4288
social,222.9229,992,25,591,27563.4759
,0.0594,0,0,0,0.0
search,0.1575,8,0,2,106.7776
influencer,0.1667,0,0,0,0.0
jkl,0.0231,0,0,0,0.0
social,0.4576,10,0,2,22.4238
search,3.4914,20,0,0,0.0
influencer,7.3528,91,2,7,425.2612
jkl,0.5092,5,0,0,0.0
social,11.6833,109,2,26,1673.7551
,0.004,0,0,0,0.0
social,0.0036,0,0,0,0.0
social,0.0041,0,0,0,0.0
jkl,0.0045,0,0,0,0.0
search,0.3149,9,0,0,0.0
influencer,0.1399,1,0,0,0.0
social,2.6643,162,4,1,63.5504
,0.0006,0,0,0,0.0
jkl,0.001,0,0,0,0.0
search,2.8465,185,4,1,15.2126
influencer,2.2237,35,0,1,290.913
social,27.0096,2172,53,31,3178.645
,0.0013,0,0,0,0.0
search,0.7157,46,1,1,5.332
influencer,8.1238,231,5,7,340.356
jkl,0.3731,19,0,1,212.2387
social,0.9385,56,1,0,0.0
search,7.1571,522,13,12,282.8073
influencer,73.5488,3820,88,75,6291.0592
jkl,3.9767,193,4,5,699.61
social,13.122,673,17,10,699.5197
jkl,0.003,0,0,0,0.0
search,0.6019,28,0,0,0.0
influencer,1.1297,85,2,0,0.0
jkl,0.0212,0,0,0,0.0
social,2.52,154,4,0,0.0
search,6.0325,387,8,7,531.9343
influencer,9.1121,985,26,11,611.9518
jkl,0.276,0,0,0,0.0
social,26.1913,1558,37,34,2512.8257
search,0.0046,0,0,0,0.0
influencer,0.0024,0,0,0,0.0
social,0.0058,1,0,0,0.0
search,0.0946,0,0,0,0.0
influencer,0.0464,2,0,0,0.0
social,0.0885,1,0,0,0.0
social,1.4948,124,3,0,0.0
social,15.2659,1259,29,16,1952.4679
search,0.0941,7,0,0,0.0
influencer,0.1639,1,0,0,0.0
jkl,0.0104,1,0,0,0.0
social,0.2091,9,0,0,0.0
search,1.1822,52,1,0,0.0
influencer,2.1632,61,1,1,11.9459
jkl,0.0837,3,0,4,248.3997
social,2.3931,101,2,4,287.225
search,1.0279,55,1,1,80.3411
influencer,2.0089,30,0,1,33.4155
jkl,0.1596,4,0,0,0.0
social,1.8412,169,4,0,0.0
,0.0008,0,0,0,0.0
jkl,0.009,0,0,0,0.0
search,10.976,496,11,11,1161.5594
influencer,37.0846,862,19,32,3067.245
jkl,1.5558,75,1,1,179.4066
social,24.5354,1782,41,20,1936.1784
,0.0064,0,0,0,0.0
social,0.0002,0,0,0,0.0
social,0.0012,0,0,0,0.0
search,0.3481,2,0,0,0.0
influencer,0.0236,0,0,0,0.0
social,4.2726,35,0,8,615.8815
search,0.3398,9,0,0,0.0
influencer,0.0207,1,0,0,0.0
social,2.1547,74,2,0,0.0
jkl,0.0067,0,0,0,0.0
search,0.8121,49,1,2,123.8776
influencer,0.0532,0,0,0,0.0
social,8.5287,293,7,10,450.7252
,0.0034,0,0,0,0.0
search,1.0307,6,0,0,0.0
influencer,4.4316,42,0,7,1597.9249
jkl,1.255,8,0,0,0.0
social,3.4044,27,0,2,397.7203
search,0.5752,10,0,0,0.0
influencer,1.4062,14,0,0,0.0
jkl,0.1024,2,0,0,0.0
social,0.5022,15,0,0,0.0
search,1.8251,62,1,2,24.0399
influencer,4.8749,101,2,1,69.8663
jkl,0.631,17,0,0,0.0
social,2.3811,92,2,0,0.0
search,1.0222,12,0,0,0.0
influencer,0.4505,10,0,0,0.0
jkl,0.0672,1,0,0,0.0
social,7.248,94,2,2,234.9062
search,0.655,67,1,0,0.0
influencer,0.294,12,0,0,0.0
jkl,0.0061,0,0,0,0.0
social,2.3837,101,2,0,0.0
,0.0008,0,0,0,0.0
jkl,0.0036,0,0,0,0.0
search,1.8132,116,3,0,0.0
influencer,0.7195,36,0,1,87.958
jkl,0.0197,0,0,0,0.0
social,7.9607,331,8,1,144.6217
search,0.0063,0,0,0,0.0
social,0.0091,0,0,0,0.0
search,0.0056,0,0,0,0.0
influencer,0.0012,0,0,0,0.0
social,0.0021,0,0,0,0.0
search,0.0131,3,0,0,0.0
influencer,0.0016,0,0,0,0.0
social,0.0081,2,0,0,0.0
social,2.7462,40,0,3,303.9301
social,0.8164,52,1,1,325.0852
social,3.1352,195,5,1,98.6545
search,0.1678,2,0,0,0.0
influencer,0.0698,0,0,0,0.0
jkl,0.0133,0,0,0,0.0
social,0.3653,7,0,0,0.0
search,0.1654,9,0,0,0.0
influencer,0.0131,0,0,0,0.0
jkl,0.0016,0,0,0,0.0
social,0.0948,8,0,0,0.0
search,0.3803,28,0,0,0.0
influencer,0.0641,0,0,0,0.0
jkl,0.0186,0,0,0,0.0
social,0.2955,14,0,0,0.0
jkl,0.008,0,0,0,0.0
search,1.2966,13,0,0,0.0
influencer,0.8972,5,0,4,188.9259
jkl,0.3249,1,0,1,59.9854
social,4.9407,44,1,3,100.9747
jkl,0.0119,0,0,0,0.0
search,0.5752,26,0,0,0.0
influencer,0.3005,1,0,0,0.0
jkl,0.0222,1,0,0,0.0
social,1.0975,77,1,0,0.0
,0.0032,0,0,0,0.0
jkl,0.0021,0,0,0,0.0
search,1.9063,62,1,1,93.2065
influencer,0.8181,15,0,1,22.7449
jkl,0.1456,3,0,0,0.0
social,4.3449,232,5,0,0.0
,0.0144,0,0,0,0.0
social,0.0005,0,0,0,0.0
social,0.0,0,0,0,0.0
social,0.0006,0,0,0,0.0
jkl,0.0134,0,0,0,0.0
search,20.8978,161,4,38,1992.6397
influencer,25.0705,115,2,23,813.3467
social,170.3179,1197,32,383,17520.5243
,0.002,0,0,0,0.0
search,0.0606,1,0,0,0.0
influencer,0.0147,0,0,0,0.0
social,0.5763,5,0,0,0.0
search,0.9547,15,0,3,32.271
influencer,0.6647,4,0,2,12.2232
social,8.854,157,3,18,558.3177
search,39.9834,306,7,93,3354.9045
influencer,363.2547,9492,258,2563,122938.1024
jkl,27.9739,504,12,203,12267.237
social,203.6873,892,20,594,20429.4805
search,0.0976,2,0,0,0.0
influencer,0.8594,14,0,0,0.0
jkl,0.1956,2,0,0,0.0
social,0.2585,0,0,0,0.0
search,1.8013,54,1,0,0.0
influencer,17.5866,604,15,82,4236.5286
jkl,2.1562,26,0,0,0.0
social,8.8125,107,2,12,1460.8863
jkl,0.02,0,0,0,0.0
search,35.6447,176,4,86,5382.7758
influencer,38.1847,912,21,314,19678.5679
jkl,7.0495,53,1,9,501.087
social,265.7938,1590,41,652,72843.6591
search,0.0965,3,0,0,0.0
influencer,0.0846,1,0,0,0.0
jkl,0.0662,0,0,0,0.0
social,0.7642,13,0,24,411.6186
search,1.9458,25,0,1,55.4512
influencer,1.0391,61,1,8,197.1717
jkl,0.638,8,0,0,0.0
social,14.0778,171,4,22,981.5544
search,0.328,0,0,0,0.0
influencer,0.2375,0,0,0,0.0
jkl,0.0046,0,0,0,0.0
social,1.0822,0,0,0,0.0
search,0.0012,0,0,0,0.0
influencer,0.0003,0,0,0,0.0
social,0.0006,0,0,0,0.0
search,0.0164,0,0,0,0.0
influencer,0.0143,0,0,0,0.0
social,0.0434,0,0,0,0.0
social,105.1101,552,13,302,16736.3006
social,0.206,7,0,0,0.0
social,4.9779,35,0,2,22.7669
search,10.1925,63,1,7,583.7281
influencer,14.165,153,4,110,2801.9468
jkl,0.3352,6,0,0,0.0
social,21.1282,104,2,32,1106.7412
search,0.0219,1,0,0,0.0
influencer,0.0159,0,0,0,0.0
jkl,0.0003,0,0,0,0.0
social,0.0213,0,0,0,0.0
search,0.7601,14,0,3,225.0573
influencer,0.4714,6,0,0,0.0
jkl,0.0351,0,0,0,0.0
social,1.0296,14,0,0,0.0
jkl,0.012,0,0,0,0.0
search,74.4375,372,9,95,4219.5825
influencer,271.3497,2598,61,941,44131.6336
jkl,12.6756,167,4,89,3031.2026
social,272.2635,1337,30,565,25230.4922
,0.0168,0,0,0,0.0
search,0.1797,1,0,0,0.0
influencer,0.3038,1,0,0,0.0
jkl,0.1006,1,0,0,0.0
social,0.6199,7,0,0,0.0
search,3.8357,35,0,15,935.7259
influencer,9.5859,136,3,16,2056.7911
jkl,1.131,8,0,0,0.0
social,14.8465,154,3,19,890.5523
,0.0032,0,0,0,0.0
social,0.0176,0,0,0,0.0
search,0.3896,14,0,0,0.0
influencer,0.1721,2,0,0,0.0
social,3.2985,154,3,25,688.1758
jkl,0.0007,0,0,0,0.0
search,2.9931,288,7,5,239.7752
influencer,3.4296,46,1,3,49.5595
social,30.8967,2336,57,31,2319.7232
,0.0034,0,0,0,0.0
search,1.12,49,1,0,0.0
influencer,13.6094,482,11,4,118.0136
jkl,0.8975,40,0,0,0.0
social,1.7305,114,2,0,0.0
search,8.807,1013,25,10,706.9939
influencer,120.615,8011,193,113,9403.8334
jkl,8.4749,665,16,11,1032.9583
social,21.318,1171,31,13,1228.4541
jkl,0.0008,0,0,0,0.0
search,0.8326,56,1,0,0.0
influencer,1.401,94,2,1,20.301
jkl,0.1647,1,0,0,0.0
social,4.1465,222,6,3,90.6719
jkl,0.0035,0,0,0,0.0
search,7.6043,355,8,8,573.2247
influencer,10.2954,1390,37,12,740.381
jkl,1.3266,18,0,2,31.7378
social,39.9845,2272,55,42,2013.4845
search,0.0155,1,0,0,0.0
influencer,0.0039,0,0,0,0.0
social,0.0114,3,0,0,0.0
search,0.0982,4,0,0,0.0
influencer,0.0407,0,0,0,0.0
jkl,0.0013,0,0,0,0.0
social,0.0953,3,0,0,0.0
social,1.8671,147,3,0,0.0
social,17.9954,1202,30,18,1204.9818
search,0.1333,3,0,0,0.0
influencer,0.1847,0,0,0,0.0
jkl,0.0278,1,0,0,0.0
social,0.2308,12,0,0,0.0
search,1.5328,101,2,1,512.2677
influencer,2.613,99,2,2,116.7408
jkl,0.2463,35,0,0,0.0
social,2.6405,165,3,2,181.8581
search,1.5601,75,1,0,0.0
influencer,3.0376,52,1,2,12.692
jkl,0.3825,7,0,0,0.0
social,2.6882,200,5,5,1105.3399
,0.0008,0,0,0,0.0
jkl,0.0025,0,0,0,0.0
search,13.5823,832,22,7,218.3598
influencer,49.9775,1360,36,28,2236.0747
jkl,3.749,152,3,5,131.0301
social,33.391,2408,60,18,1518.1689
,0.0148,1,0,0,0.0
social,0.0001,0,0,0,0.0
social,0.0009,0,0,0,0.0
jkl,0.0007,0,0,0,0.0
search,0.5407,7,0,5,336.133
influencer,0.0417,0,0,0,0.0
social,6.1662,41,1,4,324.068
,0.0006,0,0,0,0.0
jkl,0.003,0,0,0,0.0
search,0.5651,13,0,0,0.0
influencer,0.0322,0,0,0,0.0
social,3.9958,142,3,0,0.0
jkl,0.0027,0,0,0,0.0
search,1.3198,57,1,0,0.0
influencer,0.0761,0,0,0,0.0
social,14.1038,387,10,4,467.7303
search,1.3348,7,0,0,0.0
influencer,7.59,92,2,15,1634.1612
jkl,2.7374,22,0,0,0.0
social,5.9288,31,0,3,188.1759
search,0.9794,34,0,0,0.0
influencer,3.0212,30,0,0,0.0
jkl,0.3383,8,0,0,0.0
social,1.1449,45,1,0,0.0
search,2.6882,76,1,0,0.0
influencer,9.9954,161,4,0,0.0
jkl,1.7039,36,0,0,0.0
social,5.4126,145,3,6,410.6719
jkl,0.0017,0,0,0,0.0
search,1.3546,13,0,1,24.2998
influencer,0.6479,13,0,2,449.1815
jkl,0.7767,2,0,0,0.0
social,9.42,112,2,7,818.7935
jkl,0.0017,0,0,0,0.0
search,0.8076,72,1,0,0.0
influencer,0.3725,10,0,0,0.0
jkl,0.0388,0,0,0,0.0
social,4.1209,153,3,0,0.0
jkl,0.001,0,0,0,0.0
search,2.1736,112,2,2,93.6217
influencer,1.0376,56,1,0,0.0
jkl,0.3003,1,0,0,0.0
social,13.1724,472,12,1,9.9715
,0.0008,0,0,0,0.0
search,0.0172,0,0,0,0.0
influencer,0.0019,0,0,0,0.0
social,0.0159,0,0,0,0.0
search,0.0048,0,0,0,0.0
influencer,0.0007,0,0,0,0.0
social,0.0049,0,0,0,0.0
search,0.0237,2,0,0,0.0
influencer,0.0027,0,0,0,0.0
social,0.0142,0,0,0,0.0
social,4.2791,52,1,4,521.1955
social,1.4176,61,1,1,85.3362
social,5.4796,272,6,0,0.0
search,0.2056,1,0,0,0.0
influencer,0.1031,1,0,0,0.0
jkl,0.0319,0,0,0,0.0
social,0.5049,3,0,0,0.0
search,0.2227,10,0,0,0.0
influencer,0.0363,0,0,0,0.0
jkl,0.0026,0,0,0,0.0
social,0.1456,7,0,0,0.0
search,0.5325,29,0,0,0.0
influencer,0.1138,0,0,0,0.0
jkl,0.0461,0,0,0,0.0
social,0.527,16,0,0,0.0
jkl,0.001,0,0,0,0.0
search,1.8272,19,0,3,132.4697
influencer,1.569,2,0,0,0.0
jkl,0.8969,7,0,0,0.0
social,7.8727,57,1,8,785.4458
,0.022,0,0,0,0.0
search,0.9546,30,0,0,0.0
influencer,0.5188,2,0,0,0.0
jkl,0.1185,1,0,0,0.0
social,2.6652,81,1,0,0.0
,0.0008,0,0,0,0.0
jkl,0.002,0,0,0,0.0
search,3.0046,128,3,0,0.0
influencer,1.4601,27,0,0,0.0
jkl,0.5667,10,0,0,0.0
social,8.8168,329,8,0,0.0
,0.016,0,0,0,0.0
social,0.001,0,0,0,0.0
social,0.0014,0,0,0,0.0
social,0.0016,0,0,0,0.0
jkl,0.0043,0,0,0,0.0
search,22.9262,138,3,18,1094.5235
influencer,27.3808,134,3,61,1911.4745
social,172.1183,1173,26,431,22165.6561
,0.0006,0,0,0,0.0
search,0.0713,1,0,0,0.0
influencer,0.0329,0,0,0,0.0
social,0.5751,15,0,1,7.4459
search,1.2712,15,0,1,126.4073
influencer,0.7246,1,0,0,0.0
social,10.9932,121,3,17,1174.4071
search,42.5027,213,5,52,4426.2527
influencer,365.5754,9348,228,2595,124421.8128
jkl,24.2888,444,12,192,11084.2173
social,337.5212,1327,34,552,24869.7501
search,0.1894,1,0,2,65.2057
influencer,1.1361,31,0,2,121.6665
jkl,0.1558,3,0,0,0.0
social,0.3327,6,0,0,0.0
search,2.3989,33,0,1,36.1049
influencer,18.9018,765,19,67,3184.4064
jkl,1.8459,35,0,8,586.5171
social,15.3196,138,3,28,1291.1363
jkl,0.005,0,0,0,0.0
search,39.5435,195,4,100,6206.0444
influencer,39.2784,900,21,316,18194.4483
jkl,6.5263,45,1,4,154.6109
social,298.4287,1625,41,775,39578.0464
search,0.1427,1,0,0,0.0
influencer,0.0904,2,0,0,0.0
jkl,0.0384,1,0,0,0.0
social,0.8248,9,0,0,0.0
search,2.6533,25,0,3,158.8428
influencer,1.3015,75,1,3,164.4808
jkl,0.5657,8,0,0,0.0
social,17.2005,166,3,16,859.4806
search,0.349,0,0,1,91.8559
influencer,0.1663,0,0,0,0.0
jkl,0.0086,0,0,0,0.0
social,1.6514,4,0,0,0.0
search,0.0028,0,0,0,0.0
social,0.003,0,0,0,0.0
search,0.0217,0,0,0,0.0
influencer,0.008,0,0,0,0.0
social,0.0633,0,0,0,0.0
social,116.543,666,17,321,14854.7554
social,0.2545,3,0,0,0.0
social,5.8782,88,2,13,934.8156
search,10.1498,32,0,6,1757.9606
influencer,15.2804,141,3,66,3572.7025
jkl,0.364,2,0,1,9.294
social,24.2388,139,3,56,2669.1696
search,0.0233,0,0,0,0.0
influencer,0.0171,0,0,0,0.0
jkl,0.0019,0,0,0,0.0
social,0.0266,1,0,0,0.0
search,0.6806,15,0,2,68.7814
influencer,0.5019,5,0,0,0.0
jkl,0.0233,0,0,0,0.0
social,0.8634,6,0,1,33.2256
jkl,0.0144,0,0,0,0.0
search,81.8655,323,7,95,5471.6231
influencer,274.638,2380,63,842,37392.7035
jkl,12.9755,191,4,112,4017.1888
social,296.8845,1394,34,682,30885.9442
,0.015,0,0,0,0.0
search,0.3525,3,0,0,0.0
influencer,0.3919,2,0,0,0.0
jkl,0.078,1,0,0,0.0
social,0.7125,8,0,2,866.6649
search,5.0385,32,0,2,141.2325
influencer,10.1115,142,3,11,704.9787
jkl,1.0918,21,0,1,64.7278
social,16.9937,125,3,11,719.372
social,0.0314,0,0,0,0.0
social,0.0025,0,0,0,0.0
search,0.3933,22,0,0,0.0
influencer,0.166,4,0,0,0.0
social,3.1887,188,4,5,100.5725
jkl,0.0017,0,0,0,0.0
search,3.4843,214,4,3,76.3458
influencer,3.6915,66,1,0,0.0
social,30.6704,2601,64,20,1111.5712
,0.0027,0,0,0,0.0
search,1.1031,67,1,0,0.0
influencer,14.4186,450,11,9,242.2505
jkl,0.9236,18,0,0,0.0
social,2.0844,79,2,0,0.0
search,10.0333,1037,23,8,1123.5822
influencer,126.5866,8693,227,123,11286.2189
jkl,7.8047,577,13,13,1404.3223
social,33.2626,1487,35,38,2768.7496
search,0.839,42,1,0,0.0
influencer,1.5111,87,2,0,0.0
jkl,0.1039,4,0,1,66.1566
social,4.031,213,4,1,25.5653
search,7.6766,370,8,4,97.3694
influencer,10.8982,1343,35,8,686.4437
jkl,1.1054,20,0,1,66.103
social,40.2401,2172,50,48,3650.6433
,0.0008,0,0,0,0.0
search,0.0099,0,0,0,0.0
influencer,0.004,0,0,0,0.0
social,0.0134,2,0,0,0.0
search,0.083,6,0,0,0.0
influencer,0.0703,0,0,0,0.0
social,0.1361,8,0,0,0.0
social,1.8757,124,3,0,0.0
social,17.7152,1291,32,12,2006.6864
search,0.1544,6,0,0,0.0
influencer,0.175,0,0,0,0.0
jkl,0.0298,2,0,0,0.0
social,0.1794,8,0,0,0.0
search,1.4807,82,1,2,45.0106
influencer,2.918,98,2,2,365.7786
jkl,0.2171,10,0,1,16.1459
social,2.6447,213,5,0,0.0
search,1.447,61,1,0,0.0
influencer,2.8921,46,1,1,10.3091
jkl,0.3762,19,0,0,0.0
social,2.869,202,4,3,90.8648
,0.0008,0,0,0,0.0
jkl,0.0045,0,0,0,0.0
search,14.266,755,18,10,356.9559
influencer,50.6293,1512,36,33,1763.804
jkl,3.7383,129,3,1,16.1239
social,34.2558,2460,58,36,1691.2379
,0.0124,0,0,0,0.0
social,0.0008,0,0,0,0.0
social,0.0062,0,0,0,0.0
search,0.5058,7,0,1,207.0942
influencer,0.0164,0,0,0,0.0
social,5.1289,41,1,4,65.3129
,0.0041,0,0,0,0.0
jkl,0.0094,0,0,0,0.0
search,0.454,15,0,0,0.0
influencer,0.0303,0,0,0,0.0
social,2.7472,125,3,0,0.0
jkl,0.0007,0,0,0,0.0
search,1.1169,50,1,0,0.0
influencer,0.0747,0,0,0,0.0
social,10.1201,360,8,2,110.4547
search,1.2623,16,0,2,526.8422
influencer,6.4349,57,1,27,2053.2787
jkl,1.9586,11,0,1,27.6545
social,6.3206,37,0,8,221.6871
search,0.8042,38,1,0,0.0
influencer,2.6931,41,0,0,0.0
jkl,0.187,5,0,0,0.0
social,0.8974,36,0,0,0.0
search,2.2061,98,2,0,0.0
influencer,8.5472,200,5,2,289.942
jkl,1.1994,26,0,0,0.0
social,4.078,177,4,1,64.2817
search,1.0652,14,0,0,0.0
influencer,0.6126,18,0,8,934.7098
jkl,0.3176,2,0,0,0.0
social,8.1967,94,2,11,31622.0087
jkl,0.0067,0,0,0,0.0
search,0.7124,51,1,0,0.0
influencer,0.3815,14,0,0,0.0
jkl,0.0074,0,0,0,0.0
social,2.6077,115,2,0,0.0
jkl,0.0008,0,0,0,0.0
search,1.8484,97,2,0,0.0
influencer,0.9729,68,1,2,149.8367
jkl,0.055,1,0,0,0.0
social,8.8337,396,9,1,91.4611
search,0.0151,0,0,0,0.0
influencer,0.0016,0,0,0,0.0
social,0.0172,0,0,0,0.0
search,0.0067,0,0,0,0.0
influencer,0.0008,0,0,0,0.0
social,0.0036,0,0,0,0.0
search,0.0148,0,0,0,0.0
influencer,0.0036,0,0,0,0.0
social,0.0113,9,0,0,0.0
social,3.6079,39,0,3,153.5578
social,1.0389,69,1,0,0.0
social,4.0878,242,6,1,117.3514
search,0.19,2,0,0,0.0
influencer,0.094,0,0,0,0.0
jkl,0.0275,0,0,0,0.0
social,0.3806,4,0,1,2.6917
search,0.183,8,0,0,0.0
influencer,0.0291,0,0,0,0.0
jkl,0.0008,0,0,0,0.0
social,0.1042,2,0,0,0.0
search,0.4534,26,0,0,0.0
influencer,0.0899,1,0,0,0.0
jkl,0.025,0,0,0,0.0
social,0.384,16,0,0,0.0
jkl,0.002,0,0,0,0.0
search,1.5673,16,0,1,153.1171
influencer,1.1201,12,0,2,975.5956
jkl,0.7167,5,0,0,0.0
social,6.3952,55,1,5,568.1968
,0.0176,0,0,0,0.0
search,0.8375,18,0,0,0.0
influencer,0.3608,12,0,0,0.0
jkl,0.0652,0,0,0,0.0
social,1.9732,104,2,1,63.4782
,0.0024,0,0,0,0.0
jkl,0.0015,0,0,0,0.0
search,2.4948,100,2,1,645.6102
influencer,1.2013,24,0,0,0.0
jkl,0.4308,15,0,0,0.0
social,6.4492,281,7,1,37.6547
,0.0032,0,0,0,0.0
social,0.0129,0,0,0,0.0
social,0.0001,0,0,0,0.0
social,0.0013,0,0,0,0.0
jkl,0.0167,0,0,0,0.0
search,23.8818,159,4,34,2888.1691
influencer,27.3991,146,3,59,2020.7363
social,178.2025,1359,34,554,30241.5746
,0.0027,0,0,0,0.0
search,0.0789,5,0,0,0.0
influencer,0.0181,1,0,0,0.0
social,0.4633,7,0,2,22.9922
search,1.2874,18,0,0,0.0
influencer,0.9476,7,0,0,0.0
social,10.3716,133,3,14,1499.0092
search,47.0618,277,6,129,4480.1317
influencer,349.4535,10128,233,3277,199930.318
jkl,28.8758,595,13,212,12752.3626
social,357.4705,1697,41,629,30365.9379
search,0.1586,2,0,0,0.0
influencer,0.9156,19,0,1,130.6232
jkl,0.1431,0,0,0,0.0
social,0.4535,3,0,3,61.7799
search,2.4058,39,0,1,21.4567
influencer,17.6593,778,20,63,4383.0931
jkl,2.2465,35,0,0,0.0
social,16.7974,140,3,29,813.3228
jkl,0.0201,0,0,0,0.0
search,42.1656,204,5,75,6095.5802
influencer,39.9268,1042,25,300,15802.1014
jkl,5.938,49,1,15,678.075
social,291.3914,1491,37,786,34967.9233
search,0.1159,2,0,0,0.0
influencer,0.0908,3,0,0,0.0
jkl,0.0126,0,0,0,0.0
social,0.7041,11,0,0,0.0
search,3.1877,29,0,2,16.9437
influencer,1.3288,62,1,9,289.0889
jkl,0.5284,3,0,0,0.0
social,16.7523,169,4,14,847.4327
search,0.4217,1,0,0,0.0
influencer,0.1938,1,0,3,23.7533
jkl,0.0006,0,0,0,0.0
social,1.5699,4,0,1,130.3561
search,0.0006,0,0,0,0.0
social,0.001,0,0,0,0.0
search,0.0493,2,0,0,0.0
influencer,0.0128,0,0,0,0.0
social,0.0772,1,0,0,0.0
social,124.4215,818,22,412,25718.654
social,0.1946,6,0,0,0.0
social,5.7391,63,1,6,94.0786
search,11.1108,61,1,32,1369.4942
influencer,15.9088,138,3,59,3219.0212
jkl,0.3068,9,0,4,456.6105
social,27.2663,165,4,57,3063.6639
search,0.0154,0,0,0,0.0
influencer,0.0162,0,0,0,0.0
social,0.0278,0,0,0,0.0
search,0.5923,9,0,2,47.4398
influencer,0.6087,9,0,1,121.9977
jkl,0.0318,0,0,0,0.0
social,1.3184,8,0,3,117.0975
jkl,0.0081,0,0,0,0.0
search,85.4952,427,10,121,5734.519
influencer,272.2919,2495,62,905,40793.4204
jkl,12.845,220,5,172,5102.5552
social,301.7261,1519,38,668,37293.7335
,0.0502,0,0,0,0.0
search,0.239,3,0,0,0.0
influencer,0.3117,3,0,0,0.0
jkl,0.0608,0,0,0,0.0
social,0.6009,12,0,1,43.3942
,0.0016,0,0,0,0.0
search,5.4525,29,0,6,561.1871
influencer,11.087,139,3,20,1294.0866
jkl,1.2036,27,0,6,486.1792
social,16.808,167,4,15,837.6823
social,0.0345,0,0,0,0.0
social,0.0006,0,0,0,0.0
search,0.481,18,0,0,0.0
influencer,0.18,5,0,0,0.0
social,3.1751,203,5,0,0.0
jkl,0.0035,0,0,0,0.0
search,4.3844,264,6,2,46.2173
influencer,4.0907,92,2,2,122.0911
social,32.2127,2669,72,35,2238.1227
search,1.3127,102,2,0,0.0
influencer,14.4189,466,10,6,1244.0529
jkl,0.9993,42,0,3,174.1375
social,2.2477,93,2,13,434.7467
search,11.1002,1021,26,12,567.3959
influencer,121.9409,8824,220,147,13674.5522
jkl,8.9901,665,15,24,1774.2361
social,35.3542,1894,48,40,4429.6564
jkl,0.0017,0,0,0,0.0
search,1.0102,64,1,3,32.5886
influencer,1.9475,100,2,5,739.9846
jkl,0.075,1,0,0,0.0
social,3.793,223,5,6,371.8266
jkl,0.0138,4,0,0,0.0
search,9.4746,418,9,7,433.6039
influencer,11.97,1359,36,12,855.5554
jkl,1.1236,23,0,0,0.0
