User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
805,2,2016,7,6,07:42,-81.00,Swipe Transaction,1799189980464955940,Philadelphia,PA,19146.0,5499,,No
961,0,2014,10,14,16:21,12.58,Swipe Transaction,-4809193148894191026,Napoleon,OH,43545.0,5921,,No
1766,4,2002,10,25,11:44,7.77,Swipe Transaction,1773667599896443193,Union City,NJ,7087.0,5812,,No
1671,0,2012,5,19,20:29,120.00,Swipe Transaction,-4282466774399734331,Orlando,FL,32807.0,4829,,No
49,2,2004,9,23,12:09,3.54,Swipe Transaction,-1288082279022882052,Camilla,GA,31730.0,5499,,No
449,1,2019,12,20,08:16,60.37,Chip Transaction,5817218446178736267,San Benito,TX,78586.0,5912,,No
656,0,2019,2,17,03:14,308.35,Chip Transaction,5350245983996152915,Wynnewood,PA,19096.0,4900,,No
1174,2,2016,1,11,17:05,84.60,Chip Transaction,1913477460590765860,Los Angeles,CA,90002.0,5300,,No
681,1,2010,2,21,15:34,11.96,Swipe Transaction,97032797689821735,Frisco,CO,80443.0,5411,,No
848,1,2006,1,30,15:43,37.15,Swipe Transaction,7278418859037821933,Yonkers,NY,10710.0,5411,,No
833,1,2010,10,30,10:42,-65.00,Swipe Transaction,-5162038175624867091,Mokena,IL,60448.0,5541,,No
951,2,2010,10,20,08:54,32.27,Swipe Transaction,-6738340320657348028,Newland,NC,28657.0,7538,,No
1996,3,2008,3,12,09:25,41.75,Online Transaction,-2959797150092853925,ONLINE,,,7393,,No
1785,0,2006,4,19,10:12,5.97,Swipe Transaction,-5475680618560174533,Reading,MA,1867.0,5942,,No
1307,1,2016,3,4,13:28,26.72,Chip Transaction,292117504799697596,Murphys,CA,95247.0,5411,,No
765,4,2019,2,2,18:39,70.78,Swipe Transaction,-5475680618560174533,Huntsville,TX,77320.0,5942,,No
599,2,2013,7,20,06:56,60.94,Online Transaction,8475032541207447973,ONLINE,,,4784,,No
1058,0,2019,9,9,17:03,21.85,Swipe Transaction,-2744911404133435018,Springfield,MA,1108.0,5812,,No
1946,2,2008,5,6,21:25,7.08,Swipe Transaction,2027553650310142703,Fresno,CA,93726.0,5541,,No
1064,3,2018,8,27,08:18,27.55,Chip Transaction,-1480438501315123149,Chicago Heights,IL,60411.0,5411,,No
332,2,2009,5,25,09:58,80.00,Swipe Transaction,-4334232547381218591,Farmington,MN,55024.0,5541,,No
148,2,2005,9,29,02:21,11.79,Swipe Transaction,5763106017265139365,Rio Rico,AZ,85648.0,5310,,No
1726,4,2007,7,25,08:33,2.21,Swipe Transaction,-5475680618560174533,Frederick,MD,21702.0,5942,,No
1604,5,1999,8,9,19:13,15.07,Swipe Transaction,9085288031392984857,San Diego,CA,92105.0,5813,,No
193,3,2012,4,14,17:50,132.01,Online Transaction,8245762104511734345,ONLINE,,,5661,,No
817,2,2019,12,5,11:21,-82.00,Chip Transaction,1799189980464955940,Orlando,FL,32818.0,5499,,No
583,3,2007,4,2,00:17,62.97,Swipe Transaction,-4051610135453927412,Houston,TX,77049.0,5541,,No
1477,3,2008,2,23,06:12,1.45,Swipe Transaction,6666504894937430109,Belfair,WA,98528.0,5499,,No
40,4,2016,2,2,14:58,63.52,Chip Transaction,-3220758452254689706,Topeka,KS,66607.0,5311,,No
875,0,2014,4,15,08:41,-71.00,Swipe Transaction,-85070450838390220,Miami,FL,33126.0,5541,,No
547,2,2017,3,28,18:21,11.51,Chip Transaction,-4334232547381218591,Terre Haute,IN,47805.0,5541,,No
746,1,2007,7,19,20:40,2.31,Swipe Transaction,5641259852281946914,Detroit,MI,48202.0,5912,,No
1040,1,2013,2,1,04:54,41.61,Swipe Transaction,-7146670748125200898,Newton,MS,39345.0,5970,,No
1441,0,1998,10,31,10:05,2.64,Swipe Transaction,97032797689821735,Minneapolis,MN,55430.0,5411,,No
461,1,2017,4,13,14:16,126.44,Chip Transaction,838425044734233142,Kaneohe,HI,96744.0,4814,Insufficient Balance,No
1593,5,2001,5,2,08:35,66.75,Swipe Transaction,5817218446178736267,Pawtucket,RI,2860.0,5912,,No
1950,0,2019,2,24,19:03,15.11,Chip Transaction,3416293153348617420,Syracuse,NY,13212.0,5411,,No
1745,1,2017,5,30,11:16,19.39,Chip Transaction,97032797689821735,Orchard Park,NY,14127.0,5411,,No
472,6,2011,12,4,07:14,2.67,Swipe Transaction,9057735476014445185,New York,NY,10032.0,5311,,No
64,1,2013,7,4,19:40,64.56,Swipe Transaction,-2898775700139245948,Saint Louis,MO,63116.0,4900,,No
1515,5,2018,10,23,21:31,-166.00,Chip Transaction,-1007477596717646975,Anchorage,AK,99504.0,3780,,No
1964,3,2009,11,4,13:23,9.68,Swipe Transaction,6135208568923449408,Independence,OH,44131.0,9402,,No
421,3,2012,3,24,09:37,29.74,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
792,0,2010,6,3,06:53,70.41,Swipe Transaction,-3440218469944645217,Shelton,CT,6484.0,5912,,No
884,1,2009,1,19,11:10,220.00,Swipe Transaction,-1612219785829480227,Florham Park,NJ,7932.0,3387,,No
1443,1,2016,11,24,08:20,42.72,Chip Transaction,-245178307025547046,Cadillac,MI,49601.0,5311,,No
1039,4,2019,4,27,02:35,44.58,Online Transaction,-5841929396161652653,ONLINE,,,4121,,No
752,3,2010,1,24,06:49,12.53,Swipe Transaction,-5475680618560174533,Childersburg,AL,35044.0,5942,,No
142,2,2007,5,17,06:06,5.66,Swipe Transaction,4722913068560264812,Woodinville,WA,98077.0,5411,,No
223,4,2018,4,7,07:54,32.15,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
249,0,2005,2,18,11:12,69.00,Swipe Transaction,-5162038175624867091,Oklahoma City,OK,73156.0,5541,,No
514,0,2018,11,30,14:44,61.13,Chip Transaction,-6914718472859161638,Fletcher,NC,28732.0,4900,,No
283,2,2015,12,19,12:50,17.59,Chip Transaction,7069584154815291371,Pompano Beach,FL,33076.0,5812,,No
972,3,2011,2,23,16:35,-86.00,Swipe Transaction,1799189980464955940,Plano,TX,75023.0,5499,,No
352,0,2013,10,22,09:53,8.86,Swipe Transaction,-6737570555742093795,Las Vegas,NV,89142.0,7542,,No
1789,2,2018,9,30,16:11,18.44,Chip Transaction,3639123430068731390,Christiansburg,VA,24073.0,5814,,No
777,3,2011,1,26,11:22,-100.00,Swipe Transaction,-1288082279022882052,San Francisco,CA,94131.0,5499,,No
503,5,2014,10,8,20:08,55.76,Swipe Transaction,1704172588052121931,Cheshire,CT,6410.0,5812,,No
332,1,2006,5,13,09:53,94.00,Swipe Transaction,-4334232547381218591,Farmington,MN,55024.0,5541,,No
777,3,2011,10,10,02:42,182.21,Swipe Transaction,-388352097141126978,San Francisco,CA,94131.0,5912,,No
390,2,2009,6,15,20:53,108.58,Swipe Transaction,1913477460590765860,Morgan Hill,CA,95037.0,5300,,No
1223,2,2017,9,16,19:44,58.28,Chip Transaction,-4927381308738947637,Albany,NY,12205.0,5812,,No
1889,5,2007,8,19,15:12,25.73,Swipe Transaction,-8919758470918116834,Waukegan,IL,60085.0,5813,,No
1695,2,2014,9,25,18:22,72.09,Online Transaction,7035602569409149834,ONLINE,,,5311,,No
332,0,2018,9,22,19:37,-70.00,Chip Transaction,1799189980464955940,Farmington,MN,55024.0,5499,,No
1287,0,2013,11,15,09:43,64.43,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
151,1,2007,1,9,07:42,0.45,Swipe Transaction,-1136108530696456326,Tucson,AZ,85749.0,5411,,No
445,0,2017,5,8,17:05,67.94,Chip Transaction,-4263074088659220577,Jacksonville,AR,72076.0,5211,,No
195,0,2010,5,18,14:03,50.62,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1330,6,2017,5,17,20:42,30.18,Chip Transaction,3397452747792109772,Oshkosh,WI,54901.0,5541,,No
1101,6,2006,10,14,00:48,49.16,Swipe Transaction,-4522164829526896665,Vacaville,CA,95687.0,5812,,No
1896,1,2001,6,2,08:59,99.61,Swipe Transaction,-3432554809844623246,Atlanta,GA,30399.0,4111,,No
1496,2,2001,11,10,17:19,112.02,Swipe Transaction,-2898002032384758684,Coventry,RI,2816.0,4900,,No
139,0,2005,12,1,11:42,10.52,Swipe Transaction,310810032486371359,Brooklyn,NY,11212.0,5813,,No
1014,1,2016,10,13,15:07,159.25,Chip Transaction,4722913068560264812,Carlyle,IL,62231.0,5411,,No
138,1,2008,4,30,15:09,18.09,Swipe Transaction,-2165325134182579556,Grosse Pointe,MI,48236.0,5311,,No
1715,0,2018,11,12,15:09,24.22,Chip Transaction,-6296561482891949033,West Palm Beach,FL,33406.0,5813,,No
860,3,2016,8,9,07:26,25.16,Chip Transaction,-245178307025547046,Fontana,CA,92335.0,5311,,No
1599,0,2012,10,1,10:51,31.10,Swipe Transaction,1227961930873154123,Fort Mill,SC,29707.0,5411,,No
1329,2,2017,1,7,07:45,-96.00,Chip Transaction,2027553650310142703,Round Lake,IL,60073.0,5541,,No
1618,0,2011,3,3,19:57,96.33,Swipe Transaction,6882551472640459815,Morristown,NJ,7960.0,5812,,No
1292,3,2009,4,15,14:15,160.07,Swipe Transaction,2027553650310142703,Wichita,KS,67205.0,5541,,No
1444,2,2017,3,24,17:48,-81.00,Swipe Transaction,-5162038175624867091,Los Angeles,CA,90002.0,5541,,No
1891,0,2017,6,5,19:02,47.97,Online Transaction,7035602569409149834,ONLINE,,,5311,,No
1150,1,2017,5,2,17:51,88.00,Chip Transaction,2027553650310142703,Yorba Linda,CA,92886.0,5541,,No
1896,1,2001,12,21,10:35,47.82,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
48,0,2011,3,5,06:25,8.50,Swipe Transaction,-245178307025547046,Milwaukee,WI,53212.0,5311,,No
1495,0,2008,2,25,10:37,148.73,Swipe Transaction,6698459923198770712,Linden,NC,28356.0,4814,,No
1888,0,2019,8,21,11:21,76.00,Chip Transaction,2027553650310142703,Berkeley Heights,NJ,7922.0,5541,,No
3,0,2012,5,27,12:28,1061.84,Swipe Transaction,1330272145754294111,New York,NY,10069.0,8111,,No
1955,1,2001,12,24,09:15,92.38,Swipe Transaction,5474320255037684877,Firth,NE,68358.0,5912,,No
391,1,2018,4,19,09:39,3.25,Chip Transaction,4722913068560264812,Nixa,MO,65714.0,5411,,No
481,4,2018,8,22,22:30,98.36,Online Transaction,-2088492411650162548,ONLINE,,,4784,Bad Expiration,No
1268,0,2019,3,5,23:53,7.71,Swipe Transaction,-5467922351692495955,Los Angeles,CA,90022.0,5912,,No
192,1,2006,12,7,06:01,1.74,Swipe Transaction,-6392716364715880806,Palm Bay,FL,32907.0,5812,,No
1174,2,2019,1,5,15:44,17.63,Chip Transaction,1571723742082367163,Reno,NV,89511.0,5411,,No
1876,3,2012,12,21,14:52,8.97,Swipe Transaction,6135208568923449408,Bronx,NY,10460.0,9402,,No
758,0,2012,9,27,14:47,60.19,Swipe Transaction,2774216286265448903,Wichita Falls,TX,76301.0,5912,,No
1783,0,2016,1,18,14:29,46.20,Chip Transaction,-6761066196029841443,Houston,TX,77074.0,5310,,No
55,2,2009,5,16,09:06,2.19,Swipe Transaction,-6571010470072147219,Rego Park,NY,11374.0,5499,,No
1413,0,2015,8,23,09:33,152.32,Chip Transaction,-3693650930986299431,Sanford,FL,32771.0,4814,,No
413,3,2016,8,4,07:59,59.98,Chip Transaction,7204036672867537973,Ridgefield,WA,98642.0,5310,,No
1752,1,2009,4,28,09:54,133.71,Swipe Transaction,-812624147172182553,Hawthorne,CA,90250.0,8099,,No
994,0,2015,3,21,06:01,59.63,Chip Transaction,-7146670748125200898,New Lexington,OH,43764.0,5970,,No
1085,0,2016,12,12,13:42,33.51,Chip Transaction,1799189980464955940,Marysville,OH,43040.0,5499,,No
75,1,2004,2,20,14:04,1.51,Swipe Transaction,6666504894937430109,Birmingham,AL,35211.0,5499,,No
1734,0,2011,11,2,14:53,172.32,Swipe Transaction,1681601264879967176,Los Altos,CA,94024.0,5411,Insufficient Balance,No
215,1,2016,12,4,16:48,49.90,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1708,0,2005,2,21,19:09,35.76,Swipe Transaction,-5296678729233023134,Old Saybrook,CT,6475.0,5813,,No
1275,2,2018,4,16,07:19,160.00,Chip Transaction,-4282466774399734331,Cincinnati,OH,45247.0,4829,,No
958,0,2013,7,6,19:47,9.56,Swipe Transaction,8919682822789039434,Scarborough,ME,4074.0,5814,,No
474,0,2012,4,8,09:18,21.10,Online Transaction,-5841929396161652653,ONLINE,,,4121,,No
562,1,2019,12,15,07:49,4.59,Chip Transaction,97032797689821735,Boston,MA,2128.0,5411,,No
1273,0,2013,6,3,15:33,8.65,Swipe Transaction,-7146670748125200898,Oceanside,CA,92054.0,5970,,No
278,1,2006,8,1,14:29,10.49,Swipe Transaction,6042526206085641250,Belgrade,ME,4917.0,5912,,No
34,1,2011,7,28,15:38,35.35,Swipe Transaction,7422781445684175111,Mobile,AL,36693.0,5411,,No
285,1,2001,11,30,14:05,81.92,Online Transaction,-7421093378627544099,ONLINE,,,5311,,No
91,1,2008,12,1,11:08,6.40,Swipe Transaction,-6035332392926029059,Madison,WI,53716.0,5812,,No
215,0,2005,5,14,13:00,75.00,Swipe Transaction,-5162038175624867091,Whitehouse Station,NJ,8889.0,5541,,No
1741,3,2007,11,5,21:05,50.02,Swipe Transaction,-2518623314163681308,Sarasota,FL,34243.0,7995,,No
1397,0,2012,11,9,09:56,29.10,Swipe Transaction,-4441274340174506081,Aurora,CO,80013.0,5411,,No
396,1,2014,3,9,11:35,68.96,Online Transaction,-2088492411650162548,ONLINE,,,4784,Bad Expiration,No
687,1,2015,1,5,15:10,98.19,Chip Transaction,-727612092139916043,Kula,HI,96790.0,5411,,No
1218,2,2011,6,5,11:01,23.62,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
605,2,2018,8,20,11:16,21.45,Swipe Transaction,514156759079901597,Lansing,MI,48910.0,4121,,No
1809,1,2012,4,5,15:05,233.86,Online Transaction,1108327803852946055,ONLINE,,,4899,,No
864,3,2020,2,1,11:11,0.96,Swipe Transaction,7684005510217455961,Rialto,CA,92376.0,5411,,No
1236,2,2009,12,31,17:20,59.46,Swipe Transaction,-4500542936415012428,Palm Coast,FL,32137.0,5814,,No
575,2,2007,9,16,11:32,11.62,Swipe Transaction,4722913068560264812,Monroe,NY,10950.0,5411,,No
1338,5,2008,10,29,06:09,41.04,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1237,0,2018,2,21,14:18,89.94,Chip Transaction,-2338176225056095645,Seabrook,TX,77586.0,5912,,No
240,3,2012,3,11,14:51,21.83,Swipe Transaction,-911144967514961163,Sherman Oaks,CA,91403.0,7542,,No
583,3,2013,2,11,00:01,101.98,Swipe Transaction,9057735476014445185,Houston,TX,77047.0,5311,,No
1779,1,2009,7,28,23:21,82.22,Swipe Transaction,7479593622964634169,Port Chester,NY,10573.0,5311,,No
884,1,2001,10,25,11:09,12.56,Swipe Transaction,3028411864933331163,Rochelle,IL,61068.0,5411,,No
1588,0,2010,2,5,19:13,25.11,Swipe Transaction,-3739862438923451178,Dallas,TX,75229.0,7832,,No
1346,0,2013,7,21,07:46,27.20,Online Transaction,-6160036380778658394,ONLINE,,,4121,,No
865,0,2013,6,12,16:13,11.77,Online Transaction,-5841929396161652653,ONLINE,,,4121,,No
1090,1,2014,9,3,11:47,80.00,Swipe Transaction,-4282466774399734331,Anderson,SC,29621.0,4829,,No
991,2,2003,5,23,16:57,185.40,Swipe Transaction,-4077962661131396644,Perris,CA,92571.0,6300,,No
1533,2,2001,5,20,10:14,99.00,Swipe Transaction,2027553650310142703,Abilene,TX,79606.0,5541,,No
793,0,2020,2,22,18:44,3.80,Chip Transaction,8977351392946752024,Weatherford,TX,76086.0,5921,,No
414,0,2008,9,2,18:48,-420.00,Swipe Transaction,7834055923142137930,Raleigh,NC,27614.0,3395,,No
1313,4,2018,4,7,05:17,24.96,Chip Transaction,3639123430068731390,Sioux Falls,SD,57110.0,5814,,No
876,1,2007,10,25,15:59,19.65,Online Transaction,-5841929396161652653,ONLINE,,,4121,,No
557,3,2012,12,8,11:50,7.93,Swipe Transaction,-7899746529920728234,Miami,FL,33196.0,5411,,No
304,3,2003,12,20,02:49,8.44,Swipe Transaction,-4016756467293397244,Fort Polk,LA,71459.0,5411,,No
951,3,2019,7,30,14:31,79.26,Chip Transaction,4722913068560264812,Newton,NC,28658.0,5411,,No
47,0,2010,7,19,08:35,15.55,Online Transaction,-5841929396161652653,ONLINE,,,4121,,No
280,0,2019,6,9,17:01,38.25,Chip Transaction,-7052069146128772826,Asheville,NC,28804.0,5814,,No
178,1,2010,7,15,14:22,46.06,Online Transaction,4241336128694185533,ONLINE,,,4814,,No
260,0,2005,10,21,09:33,80.00,Swipe Transaction,-4282466774399734331,Reidsville,NC,27320.0,4829,,No
1894,0,2009,10,31,18:47,2.04,Swipe Transaction,-6987334275823665814,Oklahoma City,OK,73162.0,7832,,No
396,1,2019,6,26,16:08,63.77,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1455,0,2013,9,10,05:52,170.94,Online Transaction,8528733969764750207,ONLINE,,,4899,,No
3,2,2012,8,9,13:17,45.01,Swipe Transaction,5817218446178736267,New York,NY,10075.0,5912,,No
1989,0,2012,12,16,14:57,43.52,Swipe Transaction,-3395538998277081094,Frazeysburg,OH,43822.0,5311,,No
17,2,2006,9,19,16:18,47.11,Online Transaction,6654290286221782850,ONLINE,,,4899,,No
262,3,2014,12,11,08:41,36.34,Online Transaction,7132919534969217203,ONLINE,,,4784,,No
433,2,2013,10,22,05:58,49.56,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1596,0,2012,12,14,21:10,56.61,Swipe Transaction,8829920464184665592,Gastonia,NC,28056.0,7538,,No
752,3,2005,7,2,14:32,16.05,Swipe Transaction,-727612092139916043,Stuart,FL,34997.0,5411,,No
1042,1,2017,7,4,15:56,63.26,Chip Transaction,6042526206085641250,Waco,TX,76707.0,5912,,No
718,1,2013,4,26,11:08,21.42,Swipe Transaction,-654784481828786523,Prichard,WV,25555.0,5300,,No
914,5,2010,9,18,22:43,5.35,Swipe Transaction,1913477460590765860,Columbia,MS,39429.0,5300,,No
1880,5,2006,5,19,14:26,7.42,Swipe Transaction,-2165325134182579556,Gainesville,VA,20155.0,5311,,No
992,0,2015,4,10,15:58,54.14,Chip Transaction,-1288082279022882052,Montgomery,AL,36111.0,5499,,No
898,0,2014,10,9,07:03,1.47,Swipe Transaction,6666504894937430109,Madisonville,TN,37354.0,5499,,No
241,3,2013,7,31,07:15,82.00,Swipe Transaction,-1288082279022882052,Montgomery,AL,36117.0,5499,,No
236,0,2012,9,13,10:36,100.00,Swipe Transaction,-4282466774399734331,Muldrow,OK,74948.0,4829,,No
1644,4,2005,9,23,13:45,34.02,Swipe Transaction,2910328604019547969,Palm Bay,FL,32905.0,7538,,No
100,6,2003,6,14,10:40,56.00,Swipe Transaction,1799189980464955940,Cape Coral,FL,33914.0,5499,,No
446,4,2008,11,10,23:48,77.77,Swipe Transaction,1913477460590765860,San Antonio,TX,78207.0,5300,,No
1650,2,2018,6,16,13:48,66.08,Chip Transaction,7069584154815291371,Jacksonville,FL,32210.0,5812,,No
242,2,2011,5,15,13:52,-76.00,Swipe Transaction,-4334232547381218591,Campbell,TX,75422.0,5541,,No
262,4,2013,6,14,15:41,-71.00,Swipe Transaction,-5162038175624867091,Houston,TX,77090.0,5541,,No
880,4,2011,6,12,11:17,14.72,Swipe Transaction,-2744911404133435018,Durham,NC,27713.0,5812,,No
1612,2,2017,5,11,14:31,67.63,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
112,0,2005,2,25,12:32,1.80,Swipe Transaction,-1803790174321062994,Annapolis,MD,21409.0,5912,,No
314,3,2013,11,15,11:32,-66.00,Swipe Transaction,112925206871091074,Forest Hill,MD,21050.0,5541,,No
2,1,2008,12,24,10:41,9.83,Swipe Transaction,875559912534259732,West Covina,CA,91792.0,5921,,No
1480,0,2014,11,15,14:04,135.20,Online Transaction,4241336128694185533,ONLINE,,,4814,,No
474,0,2009,10,11,09:18,26.68,Swipe Transaction,-6611797135138614855,Houston,TX,77058.0,4121,,No
1888,0,2017,1,19,22:57,76.00,Chip Transaction,-1288082279022882052,Berkeley Heights,NJ,7922.0,5499,,No
1317,0,2018,4,3,09:45,69.07,Swipe Transaction,1799189980464955940,Lancaster,PA,17603.0,5499,,No
371,1,2019,2,20,13:48,34.15,Chip Transaction,-1288082279022882052,El Paso,TX,79912.0,5499,,No
1980,1,2010,6,15,04:03,6.03,Swipe Transaction,-1288082279022882052,Charlevoix,MI,49720.0,5499,,No
1167,3,2018,9,15,04:20,3.00,Chip Transaction,-5475680618560174533,Corinth,MS,38835.0,5942,,No
456,0,2012,4,3,19:31,34.46,Swipe Transaction,7723807703904597792,Turlock,CA,95382.0,5812,,No
1671,0,2003,10,7,17:20,80.00,Swipe Transaction,-4282466774399734331,Orlando,FL,32807.0,4829,,No
1249,0,2012,10,11,19:36,50.88,Swipe Transaction,1799189980464955940,Granville,IA,51022.0,5499,,No
1710,0,2002,8,27,07:09,40.92,Swipe Transaction,1799189980464955940,Bronx,NY,10475.0,5499,Insufficient Balance,No
1834,1,2014,9,26,07:30,37.84,Swipe Transaction,3189517333335617109,Selma,AL,36701.0,5311,,No
1111,1,2016,11,17,06:12,60.00,Chip Transaction,-4282466774399734331,Longboat Key,FL,34228.0,4829,,No
299,0,2018,7,6,09:50,40.00,Chip Transaction,-4282466774399734331,Pittsburgh,PA,15217.0,4829,,No
254,3,2013,12,14,17:59,8.77,Swipe Transaction,4722913068560264812,New Braunfels,TX,78130.0,5411,,No
1330,4,2019,1,28,06:48,18.55,Swipe Transaction,9060663733032656656,Oshkosh,WI,54901.0,4121,,No
194,0,2015,11,11,06:28,11.79,Chip Transaction,7069584154815291371,Nashville,TN,37221.0,5812,,No
966,3,2016,3,21,10:32,20.13,Chip Transaction,2027553650310142703,East Hampton,NY,11937.0,5541,,No
1635,0,2014,1,16,16:20,71.53,Swipe Transaction,-72578334146551593,Camarillo,CA,93010.0,5621,,No
1224,1,2012,11,13,12:11,22.28,Swipe Transaction,7116494914944095295,Bothell,WA,98021.0,4121,,No
544,1,2013,12,31,09:01,1.51,Swipe Transaction,6666504894937430109,Kenner,LA,70065.0,5499,,No
490,5,2010,1,28,13:34,123.95,Swipe Transaction,-9197413686674620725,Pompano Beach,FL,33060.0,5300,,No
986,2,2014,5,7,10:34,100.00,Swipe Transaction,-4282466774399734331,Hendersonville,NC,28792.0,4829,,No
558,0,2019,3,24,09:39,33.31,Chip Transaction,-1482850931292641687,The Villages,FL,32162.0,5411,,No
1748,0,2014,5,4,08:38,39.17,Swipe Transaction,4722913068560264812,Dickinson,TX,77539.0,5411,,No
595,2,2016,2,7,06:48,9.36,Chip Transaction,-981075978497686276,Miami,FL,33175.0,5912,,No
606,1,2007,1,29,11:52,9.06,Swipe Transaction,7069584154815291371,Fair Haven,NJ,7704.0,5812,,No
1064,2,2012,8,3,14:35,-89.00,Swipe Transaction,-4334232547381218591,Chicago Heights,IL,60411.0,5541,,No
771,3,2016,5,20,06:00,1.23,Swipe Transaction,-6864907669519551214,Alhambra,CA,91801.0,5411,,No
965,2,2012,9,29,10:26,20.63,Swipe Transaction,-7155474808650376081,Duson,LA,70529.0,7538,,No
55,2,2003,5,4,08:56,14.76,Swipe Transaction,1813088780731155636,Rego Park,NY,11374.0,5912,,No
77,2,2019,10,28,21:53,14.39,Swipe Transaction,7847619186796796084,Norcross,GA,30010.0,5812,,No
549,3,2009,2,26,10:14,0.89,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1237,0,2011,11,22,15:19,105.74,Swipe Transaction,-5467922351692495955,Bridge City,TX,77611.0,5912,,No
1169,1,2019,5,23,07:39,3.98,Chip Transaction,-8826348804033622422,Newburgh,NY,12550.0,5411,,No
846,0,2012,5,10,15:35,-51.00,Swipe Transaction,-5162038175624867091,Twin Falls,ID,83301.0,5541,,No
1111,1,2017,7,19,07:28,1.71,Chip Transaction,6091778774361517457,Palmetto,FL,34220.0,5411,,No
214,0,2018,7,6,18:32,61.00,Swipe Transaction,1799189980464955940,San Francisco,CA,94121.0,5499,,No
924,3,2010,12,7,15:09,96.35,Swipe Transaction,-8254405722253003769,Knoxville,TN,37933.0,5499,Insufficient Balance,No
1840,1,2011,10,31,13:25,102.85,Swipe Transaction,8044646226884129940,Candor,NY,13743.0,7995,,No
486,4,1996,5,28,18:46,140.00,Swipe Transaction,-4282466774399734331,San Jose,CA,95111.0,4829,,No
1266,5,2006,5,19,18:23,23.23,Online Transaction,-6160036380778658394,ONLINE,,,4121,,No
1409,4,2006,12,12,12:38,80.00,Swipe Transaction,-4282466774399734331,Littleton,MA,1460.0,4829,,No
